latitude,longitude,name,desc,color
45.507465,-122.587926,"7244 SE Lincoln St, Portland, Oregon 97215","7244 Southeast Lincoln Street, Portland, Multnomah County, OR, US",
45.502121,-122.630832,"2833 SE 33rd Place, Portland, OR 97202","2833 Southeast 33rd Place, Portland, Multnomah County, OR, US",
45.522906,-122.653181,"1101 E Burnside St, Portland, OR 97214","East Burnside Street, Portland, Multnomah County, OR, US",
45.468771,-122.72347,"7735 SW 45th Ave, Portland, OR 97219","7735 Southwest 45th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"15350 SW Highpoint, Sherwood, OR 97140",US,
45.51984,-122.654968,"417 SE 11th Ave, Portland, OR 97214","417 Southeast 11th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2930 SW Hewitt Pl #3, Troutdale, OR 97060",US,
45.560924,-122.662954,"5225 NE Garfield Ave, Portland, OR 97211","5225 Northeast Garfield Avenue, Portland, Multnomah County, OR, US",
45.55404,-122.66929,"4207 N Gantenbein Ave, Portland, OR 97217","4207 North Gantenbein Avenue, Portland, Multnomah County, OR, US",
45.362339,-122.852733,"21838 SW Vintner Ln, Sherwood, OR 97140","21838 Southwest Vintner Lane, Sherwood, Washington County, OR, US",
45.462568,-122.575245,"8524 SE Harney St, Portland, OR 97266","8524 Southeast Harney Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"6636 Ne Tillamook St Apt 211, Portland, OR 97213",US,
39.78373,-100.445882,"616 NE Fargo 102, Portland, OR 97212",US,
39.78373,-100.445882,"111 SW Harrison Street Unit 6G, Portland, OR 97201",US,
45.552014,-122.622808,"3927 NE Shaver St, Portland, OR 97212","3927 Northeast Shaver Street, Portland, Multnomah County, OR, US",
45.518562,-122.658241,"738 SE Washington St, Portland, OR 97214","738 Southeast Washington Street, Portland, Multnomah County, OR, US",
45.517806,-122.62059,"645 SE 41st Ave, Portland, OR 97214","645 Southeast 41st Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"5310 N Williams Ave Apt 23, Portland, OR 97217",US,
45.556443,-122.673228,"4611 N Kerby Ave, Portland, OR 97217","4611 North Kerby Avenue, Portland, Multnomah County, OR, US",
45.587983,-122.735062,"8520 N Gilbert Ave, Portland, OR 97203","8520 North Gilbert Avenue, Portland, Multnomah County, OR, US",
45.494072,-122.606669,"5417 SE Center St, Portland, OR 97206","5417 Southeast Center Street, Portland, Multnomah County, OR, US",
45.558495,-122.674861,"4914 N Albina Ave, Portland, OR 97217","4914 North Albina Avenue, Portland, Multnomah County, OR, US",
45.465891,-122.497038,"7845 SE 162nd Ave, Portland, OR 97236","7845 Southeast 162nd Avenue, Portland, Multnomah County, OR, US",
45.558795,-122.634722,"4932 NE 30th Ave, Portland, OR 97211","4932 Northeast 30th Avenue, Portland, Multnomah County, OR, US",
45.49152,-122.638467,"4356 SE 27th Ave, Portland, OR 97202","4356 Southeast 27th Avenue, Portland, Multnomah County, OR, US",
45.518183,-122.633276,"3119 SE Alder Ct, Portland, OR 97214","3119 Southeast Alder Court, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2020 NW Northrup St #402, Portland, OR 97209",US,
39.78373,-100.445882,"4855 SW Franklin Ave, Apt 123, Beaverton, OR 97005",US,
45.495024,-122.548843,"11113 SE Bush St., Portland, OR 97266","11113 Southeast Bush Street, Portland, Multnomah County, OR, US",
45.560589,-122.676228,"905 N Sumner St, Portland, OR 97217","905 North Sumner Street, Portland, Multnomah County, OR, US",
45.524699,-122.643185,"224 NE 22nd Ave, Portland, OR 97232","224 Northeast 22nd Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"4524 N. Albina, Portland, OR 97217",US,
39.78373,-100.445882,"5040 SE Milwaukie Ave, Portland, OR 97212",US,
45.520247,-122.674195,", Portland, OR 97213","Portland, Multnomah County, OR, US",
45.496669,-122.605755,"5528 SE Lafayette Street, Portland, OR 97206","5528 Southeast Lafayette Street, Portland, Multnomah County, OR, US",
45.376919,-122.749395,"19703 SW 68th Ave., Tualatin, OR 97062","19703 Southwest 68th Avenue, Tualatin, Washington County, OR, US",
45.560264,-122.679346,"5135 N Minnesota Ave, Portland, OR 97217","5135 North Minnesota Avenue, Portland, Multnomah County, OR, US",
45.485325,-122.593377,"5205 SE 68th Ave, Portland, OR 97206","5205 Southeast 68th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"323 NE Wygant St ste 201, portland, OR 97211",US,
42.469508,-122.803081,"422 S Shasta Ave, Eagle Point, OR 97524","422 South Shasta Avenue, Eagle Point, Jackson County, OR, US",
39.78373,-100.445882,"3250 NE MLK, Portland, OR 97212",US,
46.16245,-123.927117,"348 SW Main Ct, Warrenton, OR 97146","348 Southwest Main Court, Warrenton, Clatsop County, OR, US",
47.691462,-122.354994,"8524 Greenwood Ave N, Seattle, WA 98103","8524 Greenwood Avenue North, Seattle, King County, WA, US",
45.557053,-122.649015,"4707 NE 16th Ave, Portland, OR 97211","4707 Northeast 16th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"300 S Bennett St    #200, Seattle, WA 98108",US,
45.555522,-122.632987,"3133 NE Prescott St, Portland, OR 97211","3133 Northeast Prescott Street, Portland, Multnomah County, OR, US",
45.537374,-122.652282,"1306 NE Tillamook St, Portland, OR 97212","1306 Northeast Tillamook Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"3623 SE Naeff Rd, Milwaukie, OR 97267",US,
39.78373,-100.445882,"3017 NE 60th Ave Unit A, Portland, OR 97213",US,
45.494289,-122.60392,"5725 SE Center St, Portland, OR 97206","5725 Southeast Center Street, Portland, Multnomah County, OR, US",
45.542956,-122.651758,"2807 NE 14th Ave, Portland, OR 97212","2807 Northeast 14th Avenue, Portland, Multnomah County, OR, US",
45.503501,-122.624824,"3715 SE Clinton St, Portland, OR 97202","3715 Southeast Clinton Street, Portland, Multnomah County, OR, US",
45.217108,-123.194721,"408 NE 13th ST, McMinnville, OR 97128","408 Northeast 13th Street, McMinnville, Yamhill County, OR, US",
39.78373,-100.445882,"109 W Stark St. , Rockaway Beach, OR 97136",US,
39.78373,-100.445882,"1550 NW 14TH AVE, Apt #516, PORTLAND, Oregon 97209",US,
39.78373,-100.445882,"3727 ne 11th ave, portland, Oregon 97212-1233",US,
45.472003,-122.804678,"12430 sw metz st, Beaverton, OR 97008","12430 Southwest Metz Street, Beaverton, Washington County, OR, US",
45.562848,-122.667226,"5505 N Williams Ave, Portland, OR 97217","5505 North Williams Avenue, Portland, Multnomah County, OR, US",
45.55088,-122.665521,"51 NE Failing Street, Portland, OR 97212","51 Northeast Failing Street, Portland, Multnomah County, OR, US",
45.416023,-122.608228,"3910 SE Hill Road, Milwaukie, OR 97267","Southeast Hill Road, Clackamas County, OR, US",
45.495889,-122.532386,"12705 SE Rhone St, Portland, OR 97236","12705 Southeast Rhone Street, Portland, Multnomah County, OR, US",
45.568519,-122.645823,"1905 NE Holman St, Portland, OR 97211","1905 Northeast Holman Street, Portland, Multnomah County, OR, US",
45.55213,-122.581995,"4029 NE 79th Ave, Portland, OR 97213","4029 Northeast 79th Avenue, Portland, Multnomah County, OR, US",
45.580175,-122.675455,"851 N Terry St, Portland, OR 97217","851 North Terry Street, Portland, Multnomah County, OR, US",
45.527026,-122.507951,"15017 NE Hoyt St, Portland, OR 97230","15017 Northeast Hoyt Street, Portland, Multnomah County, OR, US",
45.473168,-122.652024,"1325 SE Rural Street, Portland, OR 97202","1325 Southeast Rural Street, Portland, Multnomah County, OR, US",
45.564616,-122.685014,"1706 N Jarrett Street, Portland, OR 97217","1706 North Jarrett Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1033 SW Yamhill S, Portland, OR 97205",US,
39.78373,-100.445882,"1550 NW 14th Ave,  #611, Portland, OR 97209",US,
45.562279,-122.648003,"5415 NE 17th Ave., Portland, OR 97211","5415 Northeast 17th Avenue, Portland, Multnomah County, OR, US",
45.530479,-122.681148,"1040 NW 10th Ave., Portland, OR 97209","1040 Northwest 10th Avenue, Portland, Multnomah County, OR, US",
45.52612,-122.641525,"455 NE 24th Ave., Portland, OR 97232","455 Northeast 24th Avenue, Portland, Multnomah County, OR, US",
45.521314,-122.654748,"211 SE 11TH AVENUE, Portland, OR 97214","211 Southeast 11th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1100 SE Division Street, #130, Portland, OR 97202",US,
45.317601,-122.562384,"14831 Tannery St, Oregon City, OR 97045","14831 Tannery Street, Oregon City, Clackamas County, OR, US",
45.566899,-122.685672,"1804 N. Cramer Street, Portland, OR 97217","1804 North Cramer Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1501 N Hayden Is Dr #63C, Portland, OR 97217",US,
45.487805,-122.612656,"4800 SE 48th Ave, Portland, OR 97206","4800 Southeast 48th Avenue, Portland, Multnomah County, OR, US",
45.494066,-122.632463,"3944 SE 32nd Ave, Portland, OR 97202-____","3944 Southeast 32nd Avenue, Portland, Multnomah County, OR, US",
45.521006,-122.591234,"6950 SE Ash St, Portland, OR 97215","6950 Southeast Ash Street, Portland, Multnomah County, OR, US",
45.534812,-122.708902,"1721 NW 28th Ave, Portland, OR 97210","1721 Northwest 28th Avenue, Portland, Multnomah County, OR, US",
45.507857,-122.484361,"17409 SE Emmert Ct, Portland, OR 97233","17409 Southeast Emmert Court, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"5535 se 115th ave #B, Portland, OR 97266-____",US,
45.529618,-122.6177,"4324 NE Laurelhurst Place, Portland, OR 97213","4324 Northeast Laurelhurst Place, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1182 NW Country Ct, Corvallis, OR 97330",US,
45.571572,-122.660156,"504 NE Dekum St, Portland, OR 97211","504 Northeast Dekum Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"821 SE 29th Ave,  Unit 3, Portland, OR 97214",US,
45.537853,-122.665192,"52 NE Tillamook St, Portland, OR 97212","52 Northeast Tillamook Street, Portland, Multnomah County, OR, US",
45.582996,-122.687438,"2020 N MCCLELLAN ST, Portland, OR 97217-____","2020 North McClellan Street, Portland, Multnomah County, OR, US",
45.485657,-122.490234,"5320 SE Circle Ave, Portland, OR 97236","5320 Southeast Circle Avenue, Portland, Multnomah County, OR, US",
45.501,-122.48721,"2934 SE 170th Ave., Portland, OR 97236-____","2934 Southeast 170th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"3623 SE NAEF ROAD, Portland, OR 97267",US,
45.565706,-122.648261,"5925 NE 17th Ave., Portland, Oregon 97211","5925 Northeast 17th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"7011 SE Overland St, Portland, OR 97222",US,
45.527962,-122.677112,"650 NW Irving Street, Portland, OR 97209","650 Northwest Irving Street, Portland, Multnomah County, OR, US",
45.523118,-122.612201,"4925 E Burnside St, Portland, OR 97215","4925 East Burnside Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1631 NE Broadway St,  #448, Portland, OR 97232",US,
45.516192,-122.680764,"620 SW Main Street, Portland, OR 97205","620 Southwest Main Street, Portland, Multnomah County, OR, US",
45.44496,-122.728808,"11132 SW 51st  Ave., Portland, OR 97219","11132 Southwest 51st Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2295 SE Courtney Avenue Apt. 2, Portland, OR 97222",US,
45.495262,-122.599153,"3730 SE 62nd Ave., Portland, OR 97206","3730 Southeast 62nd Avenue, Portland, Multnomah County, OR, US",
45.456628,-122.714126,"9517 Sw Barbur Blvd, Portland, OR 97219-____","9517 Southwest Barbur Boulevard, Portland, Multnomah County, OR, US",
45.886721,-122.812451,"1750 6th st, Columbia City, OR 97018","1750 6th Street, Columbia City, Columbia County, OR, US",
39.78373,-100.445882,"5030 SE 52nd Ave, Portland, OR 97206-4810",US,
45.517021,-122.791836,"3800 SW Cedar Hills Blvd, Beaverton, OR 97005","Southwest Cedar Hills Boulevard, Beaverton, Washington County, OR, US",
45.537953,-122.661081,"443 NE Tillamook St., Portland, OR 97212","443 Northeast Tillamook Street, Portland, Multnomah County, OR, US",
45.519112,-122.649135,"1614 SE Stark St., Portland, OR 97214","1614 Southeast Stark Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"10735 SW 69th Ave Apartment 2, Portland, OR 97223-____",US,
45.540356,-122.609539,"5223 NE Sandy Blvd., Portland, OR 97213","5223 Northeast Sandy Boulevard, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"319 NE FARGO, Portland, OR 97212",US,
45.494746,-122.675397,"3903 SW Kelly Avenue, Portland, OR 97239","3903 Southwest Kelly Avenue, Portland, Multnomah County, OR, US",
45.553174,-122.658902,"4077 NE 7th Ave, Portland, Oregon 97212","4077 Northeast 7th Avenue, Portland, Multnomah County, OR, US",
45.51243,-122.500403,"1510 SE 158th Ave, Portland, OR 97233-____","1510 Southeast 158th Avenue, Portland, Multnomah County, OR, US",
45.537853,-122.665192,"52 NE Tillamook St, Portland, OR 97212","52 Northeast Tillamook Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"4111 NE Broadway ST #308, Portland, OR 97232",US,
45.527011,-122.634905,"2944 NE Hoyt St, Portland, OR 97232","2944 Northeast Hoyt Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"7506 Zinfandel St, Keizer, OR 97303",US,
45.515472,-122.6533,"1016 SE 12th Ave, Portland, OR 97214","1016 Southeast 12th Avenue, Portland, Multnomah County, OR, US",
45.470787,-122.708023,"7409 SW Capitol Hwy, Portland, OR 97219","7409 Southwest Capitol Highway, Portland, Multnomah County, OR, US",
45.563568,-122.657318,"805 NE Church St, Portland, OR 97211","805 Northeast Church Street, Portland, Multnomah County, OR, US",
45.502316,-122.64537,"2820 SE 20th Ave, Portland, OR 97202","2820 Southeast 20th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1511 SW Columbia Street Apt A, Portland, OR 97201",US,
45.558085,-122.632535,"4830 NE 32nd Avenue, Portland, OR 97211","4830 Northeast 32nd Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1005 SE 14th #103, Portland, OR 97214",US,
39.78373,-100.445882,"19350 Barber Rd, Nehalem, OR 97131",US,
39.78373,-100.445882,"17441 SE Division St,  #17, Portland, OR 97236",US,
45.522477,-122.673674,"33 SW 3rd Ave, Portland, OR 97204","33 Southwest 3rd Avenue, Portland, Multnomah County, OR, US",
45.615775,-123.111141,"42180 NW Wilkes Street, Banks, OR 97106","42180 Northwest Wilkes Street, Banks, Washington County, OR, US",
45.516771,-122.591989,"908 SE 69th Ave, Portland, OR 97215","908 Southeast 69th Avenue, Portland, Multnomah County, OR, US",
45.555344,-122.642583,"2224 NE Prescott St, Portland, OR 97211","2224 Northeast Prescott Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"81765 Harbor-Lite Dr, Umatilla, OR 97882",US,
45.555886,-122.663356,"4524 NE Mallory Ave, Portland, OR 97211","4524 Northeast Mallory Avenue, Portland, Multnomah County, OR, US",
45.498321,-122.656743,"3418 SE 9th Ave, Portland, OR 97202","3418 Southeast 9th Avenue, Portland, Multnomah County, OR, US",
45.596149,-122.739855,"10003 N BUCHANAN AVE, Portland, OR 97203","10003 North Buchanan Avenue, Portland, Multnomah County, OR, US",
45.466893,-122.619191,"7806 SE 42ND AVE, Portland, OR 97206","7806 Southeast 42nd Avenue, Portland, Multnomah County, OR, US",
45.55783,-122.608372,"5338 NE Wygant St, Portland, OR 97218","5338 Northeast Wygant Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"309 SW 4th Avenue Apt. 619, Portland, OR 97204",US,
45.465808,-122.54362,"11616 SE Lexington St, Portland, OR 97266","11616 Southeast Lexington Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"850 NE 81st Ave, stu 355, Portland, OR 97213",US,
39.78373,-100.445882,"9426 N. Mohawk Portland, OR 97203, Portland, OR 97203",US,
39.78373,-100.445882,"18250 SE ASH ST #102, Portland, OR 97233",US,
44.920961,-123.040311,"2010 Church St SE, Salem, OR 97302-____","2010 Church Street Southeast, Salem, Marion County, OR, US",
39.78373,-100.445882,"20050 SW Kruger Rd., Sherwood, OR 97140",US,
47.614422,-122.192337,", Bellevue, WA ","Bellevue, King County, WA, US",
39.78373,-100.445882,"19424 NE Multnomah Ct, Portland, OR 97230",US,
45.508923,-122.48815,"16938 SE Stephens st, Portland, OR 97233","16938 Southeast Stephens Street, Portland, Multnomah County, OR, US",
45.538002,-122.550777,"10830 NE Eugene st, Portland, OR 97220","10830 Northeast Eugene Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"115 SW Ash St #100, Portland, OR 97204",US,
39.78373,-100.445882,"2605 NE MLK JR BLVD, Portland, OR 97212",US,
39.78373,-100.445882,"11170 SE Causey crkl, Happy Valley, OR 97086-____",US,
45.570678,-122.650976,"1331 NE Liberty St, Portland, OR 97211","1331 Northeast Liberty Street, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"2809 SE Stark, Portland, OR 97214",US,
45.492825,-122.632426,"4130 SE 32nd Ave, Portland, OR 97202-____","4130 Southeast 32nd Avenue, Portland, Multnomah County, OR, US",
45.53955,-122.879676,"2634 NW Palazza Way, Hillsboro, OR 97124","2634 Northwest Palazza Way, Hillsboro, Washington County, OR, US",
45.525943,-122.679495,"821 NW Flanders St, Portland, OR 97209","821 Northwest Flanders Street, Portland, Multnomah County, OR, US",
45.598579,-121.19129,"1015 Lincoln St, The Dalles, OR 97058","1015 Lincoln Street, The Dalles, Wasco County, OR, US",
39.78373,-100.445882,"1932 SE Madison, Portland, OR 97214",US,
39.78373,-100.445882,"2719 NE 7th, Portland, OR 97212",US,
45.486498,-122.8008,"14726 SW Farmington Rd, Beaverton, OR 97005","Southwest Farmington Road, Beaverton, Washington County, OR, US",
39.78373,-100.445882,"14276 Farmington Rd, Beaverton, OR 97005",US,
45.520247,-122.674195,", Portland, OR 97213","Portland, Multnomah County, OR, US",
45.528552,-122.406451,"1942 SW Cerise Way, Troutdale, OR 97060","1942 Southwest Cerise Way, Troutdale, Multnomah County, OR, US",
45.486948,-122.49316,"16523 SE Crest Ct, Portland, OR 97236","16523 Southeast Crest Court, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"8065 N Ivanhoe,  #1, Portland, OR 97203",US,
39.78373,-100.445882,"2515 NE 9th Ave,  Apt 12, Portland, OR 97212",US,
39.78373,-100.445882,"2315 NW Overton St,  #407, Portland, OR 97210",US,
39.78373,-100.445882,"1526 NE 24th Ave,  Apt 3, Portland, OR 97232",US,
39.78373,-100.445882,"3129 N Willamette Blvd,  #206, Portland, OR 97217",US,
39.78373,-100.445882,"5115 NE Flanders St,  Unit A, Portland, OR 97213",US,
45.549768,-122.65399,"3717 NE 12th Ave, Portland, OR 97212","3717 Northeast 12th Avenue, Portland, Multnomah County, OR, US",
39.78373,-100.445882,"1222 SE Division, Portland, OR 97202-____",US,
